id,user_posted,name,description,date_posted,photos,url,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,quoted_post
"1868396393716421040","acm███n","AC ███an","In an alternate universe perhaps we'd be smashing sixes... 🏏

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan","""2024-12-15T20:43:08.000Z""","[""https://pbs.twimg.com/media/Ge3gYpOXsAA1PK4.jpg""]","https://x.com/acmilan/status/1868396393716421040","null",53,179,1860,58458,"","[""MilanGenoa"",""ACMilanWorthEveryMinute"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,"https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg",117,false,12,31,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868363392819605760","acm███n","AC ███an","Join us LIVE from San Siro on our app! 🔜📲
The celebration of 125 years of history begins at 19:45 CET ❤️🖤 

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan","""2024-12-15T18:32:00.000Z""","null","https://x.com/acmilan/status/1868363392819605760","null",21,50,353,33350,"https://acmi.land/ACMilan-App","[""MilanGenoa"",""ACMilanWorthEveryMinute"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,"https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg",117,false,6,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868385273714983122","SLB███ica███","SL ███fic███","⏹ Termina a partida.

#AVSSLB • #LigaPortugalBetclic","""2024-12-15T19:58:56.000Z""","[""https://pbs.twimg.com/media/Ge3WUv7X0AAkHb7.jpg""]","https://x.com/SLBenfica/status/1868385273714983122","null",245,38,353,55805,"","[""AVSSLB"",""LigaPortugalBetclic""]",1906482,"Twitter Oficial do 𝗦𝗽𝗼𝗿𝘁 𝗟𝗶𝘀𝗯𝗼𝗮 𝗲 𝗕𝗲𝗻𝗳𝗶𝗰𝗮 
English account: @SLBenfica_EN 🇬🇧🇺🇸
Modalidades: @ModalidadesSLB 🏑🏀",124666,"https://pbs.twimg.com/profile_images/1845888754898161664/8uDsALMU_normal.jpg",432,false,68,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868219446138999067","Ars███lWF███","Ars███l W███n","🟣 𝗠𝗔𝗧𝗖𝗛𝘿𝘼𝙔 🔵

🆚 Liverpool
🕜 2:30pm (UK)
🏆 @BarclaysWSL
🏟️ St Helens Stadium","""2024-12-15T09:00:00.000Z""","[""https://pbs.twimg.com/media/Ge0fwBDWoAABb1B.jpg""]","https://x.com/ArsenalWFC/status/1868219446138999067","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""273665871"",""profile_name"":""Barclays Women's Super League"",""url"":""https://x.com/BarclaysWSL""}]",51,262,2758,138654,"","null",756191,"The home of Arsenal Women 🏡",32997,"https://pbs.twimg.com/profile_images/1867639436789305344/r3fPR8sb_normal.jpg",303,false,27,8,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868199559077458076","rsc███erl███t","RSC███der███ht","Le dimanche, c'est le foot. 🟣⚪️ #STVAND","""2024-12-15T07:40:59.000Z""","[""https://pbs.twimg.com/media/Ge0s9DrXcAAu9mz.jpg""]","https://x.com/rscanderlecht/status/1868199559077458076","null",2,6,122,8026,"","[""STVAND""]",220409,"Noblesse Oblige ♔

@rscaneerpede | @rscawomen | @rscafutsal | @rscaesports",43155,"https://pbs.twimg.com/profile_images/1687466854531338240/-rar7Bjv_normal.jpg",199,false,2,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868320288175440281","Ast███art███1","Ast███Mar███ Ar█████████eam███","In a first-of-its-kind event for an #F1 team, Aston Martin Aramco welcomed singer-songwriter @AndrewCushin to the AMRTC to perform a special set for team members to mark the official launch of our new 'The Soundcheck' initiative.

Click below to find out more.","""2024-12-15T15:40:43.000Z""","null","https://x.com/AstonMartinF1/status/1868320288175440281","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1178325651096506369"",""profile_name"":""Andrew Cushin"",""url"":""https://x.com/AndrewCushin""}]",7,10,149,31995,"https://www.astonmartinf1.com/en-GB/news/feature/launching-the-soundcheck-at-amr-technology-campus-with-andrew-cushin","[""F1""]",2354194,"Updates from the Aston Martin Aramco Formula One® Team.",72197,"https://pbs.twimg.com/profile_images/1572246279064887308/vgRs_Gnn_normal.jpg",789,false,0,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868272685903671474","Bar███ysW███","Bar███ys ███en'█████████eag███","The final day of #BarclaysWSL action in 2024 is underway!

@EvertonWomen 🆚 @ManCityWomen 

Watch live on @BBCTwo","""2024-12-15T12:31:33.000Z""","[""https://pbs.twimg.com/media/Ge1vHBeWgAAyNai.jpg""]","https://x.com/BarclaysWSL/status/1868272685903671474","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""485857070"",""profile_name"":""Everton Women"",""url"":""https://x.com/EvertonWomen""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""344643933"",""profile_name"":""Manchester City Women"",""url"":""https://x.com/ManCityWomen""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1586183960"",""profile_name"":""BBC Two"",""url"":""https://x.com/BBCTwo""}]",2,7,133,17513,"","[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,"https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg",587,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868393715091562989","acm███n","AC ███an","Celebrating 125 years with those who made it unforgettable ❤️🖤

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan 
Brought to you by @emirates","""2024-12-15T20:32:29.000Z""","[""https://pbs.twimg.com/media/Ge3eE9UXEAM-ccS.jpg"",""https://pbs.twimg.com/media/Ge3eGF9W0AA38Dw.jpg""]","https://x.com/acmilan/status/1868393715091562989","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""821045162"",""profile_name"":""Emirates"",""url"":""https://x.com/emirates""}]",27,157,1408,59698,"","[""MilanGenoa"",""ACMilanWorthEveryMinute"",""SempreMilan""]",8539604,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,"https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg",117,false,19,24,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868393983002673179","TNT███rts███","TNT███ort███R","QUE ENCONTRO! ESSES CARAS SÃO LENDÁRIOS! 🔥
Ronaldo e Adriano se reencontraram no Maracanã no dia da despedida do Imperador! Esses caras fazem falta demais na nossa #SeleçãoBrasileira...","""2024-12-15T20:33:33.000Z""","[""https://pbs.twimg.com/media/Ge3ea5jX0AA0ShG.jpg""]","https://x.com/TNTSportsBR/status/1868393983002673179","null",7,38,1031,28933,"","[""SeleçãoBrasileira""]",8293200,"⚽️ É muito mais Champions na Max, com TODOS os jogos ao vivo!
👇🏻Assine e assista clicando no link👇🏻",456734,"https://pbs.twimg.com/profile_images/1807013047975768065/8sm_IGpw_normal.jpg",859,false,5,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868366321534246995","TNT███rts███","TNT███ort███R","Nada como um dia após o outro, hein! 👀 Vale lembrar que essa música foi cantada inúmeras vezes pelos torcedores do City para Erik ten Hag. Vivemos o dia em que ela foi cantada para Pep Guardiola... 😳 #PremierLeague","""2024-12-15T18:43:38.000Z""","[""https://pbs.twimg.com/media/Ge3EbuQWoAAvenx.jpg""]","https://x.com/TNTSportsBR/status/1868366321534246995","null",16,11,388,22825,"","[""PremierLeague""]",8293201,"⚽️ É muito mais Champions na Max, com TODOS os jogos ao vivo!
👇🏻Assine e assista clicando no link👇🏻",456734,"https://pbs.twimg.com/profile_images/1807013047975768065/8sm_IGpw_normal.jpg",859,false,8,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868356376700887352","TNT███rts███","TNT███ort███R","Lembra dele? 👀 Com passagens por grandes clubes como Porto, Fenerbahçe, Corinthians e Flamengo, Vítor Pereira pode estar deixando o Al-Shabab, da Arábia Saudita, para fechar com o Wolverhampton, que ocupa nesse momento a penúltima posição da #PremierLeague! Bom negócio?

Crédito: The Athletic","""2024-12-15T18:04:07.000Z""","[""https://pbs.twimg.com/media/Ge28NsfWUAE_CXt.jpg""]","https://x.com/TNTSportsBR/status/1868356376700887352","null",1,3,56,14718,"","[""PremierLeague""]",8293203,"⚽️ É muito mais Champions na Max, com TODOS os jogos ao vivo!
👇🏻Assine e assista clicando no link👇🏻",456734,"https://pbs.twimg.com/profile_images/1807013047975768065/8sm_IGpw_normal.jpg",859,false,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868103138919784459","TNT███rts███","TNT███ort███R","A IMAGEM DOS SONHOS DO TORCEDOR DO CORINTHIANS! 😍😍🦅🦅 Imagina se isso aqui se torna realidade? 😱🔥 E A TAL DA APELAÇÃO!

Crédito: @ilustrapablo","""2024-12-15T01:17:50.000Z""","[""https://pbs.twimg.com/media/GezRi3JWUAAFZas.jpg""]","https://x.com/TNTSportsBR/status/1868103138919784459","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1206289532733345792"",""profile_name"":""Pablo | Ilustrador"",""url"":""https://x.com/ilustrapablo""}]",14,30,936,36203,"","null",8293203,"⚽️ É muito mais Champions na Max, com TODOS os jogos ao vivo!
👇🏻Assine e assista clicando no link👇🏻",456734,"https://pbs.twimg.com/profile_images/1807013047975768065/8sm_IGpw_normal.jpg",859,false,2,23,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868476178643800236","The███nom███","The███ono███t","India’s rise will probably not shock the world economy like China did. Learn why in The World Ahead","""2024-12-16T02:00:10.000Z""","[""https://pbs.twimg.com/media/Ge4pLqDWgAAu8Ov.jpg""]","https://x.com/TheEconomist/status/1868476178643800236","null",9,8,26,37553,"https://econ.st/3ZrS920","null",27122999,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402761,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868465600277713361","The███nom███","The███ono███t","Tulsi Gabbard is the Democratic apostate and apologist for Vladimir Putin who may soon run America’s spy agencies. We explain her career to date in our weekend profile","""2024-12-16T01:18:08.000Z""","null","https://x.com/TheEconomist/status/1868465600277713361","null",43,10,46,46312,"https://econ.st/49E1Mzl","null",27122999,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402761,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,3,15,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867932331798913024/fB4Xgwqv?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868451842243314160","The███nom███","The███ono███t","“Just because the messenger is kooky doesn't mean there aren't any good ideas.”

@SachaNauta says it’s worth taking Robert F. Kennedy junior seriously, on our “Checks and Balance” podcast","""2024-12-16T00:23:28.000Z""","null","https://x.com/TheEconomist/status/1868451842243314160","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""938895739"",""profile_name"":""Sacha Nauta"",""url"":""https://x.com/SachaNauta""}]",6,5,23,44137,"https://econ.st/4iw3zdH","null",27122998,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402761,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,2,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867639652561129472/vNUO_8XG?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868447039765266760","The███nom███","The███ono███t","Most autocrats at least pretend to be in the business of democracy. Until recently that was true of Nicaragua’s Daniel Ortega. But last month he ripped off the mask","""2024-12-16T00:04:23.000Z""","null","https://x.com/TheEconomist/status/1868447039765266760","null",7,12,32,46114,"https://econ.st/49vXGJv","null",27122998,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402761,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,2,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867212973476827136/P51Yg2Tz?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868433879243071683","The███nom███","The███ono███t","What happens at a Christmas bash organised by America’s right-wing tech bros? The Economist went to find out, before being thrown out","""2024-12-15T23:12:05.000Z""","null","https://x.com/TheEconomist/status/1868433879243071683","null",9,5,21,47291,"https://econ.st/4iuwvTk","null",27122999,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402761,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,1,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866551968270872576/W3gzMrO5?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868340473712046211","The███nom███","The███ono███t","American officials are struggling to understand how deeply Chinese hackers have penetrated. The government does not know when it will be able to root them out","""2024-12-15T17:00:55.000Z""","null","https://x.com/TheEconomist/status/1868340473712046211","null",6,21,60,50193,"https://econ.st/3ZTnyM0","null",27122998,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867213393800622080/C0o_v-ty?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868304278504264129","The███nom███","The███ono███t","New research shows that tourism’s “carbon intensity”—the amount of emissions produced for every dollar spent—in 2019 was 30% higher than the global economy’s average.

And that is despite international attempts to reduce the industry’s environmental harm","""2024-12-15T14:37:06.000Z""","null","https://x.com/TheEconomist/status/1868304278504264129","null",31,12,42,50737,"https://econ.st/3ZzMBSZ","null",27122998,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,2,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867214304295931904/VgCHKw7g?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868268922807464102","The███nom███","The███ono███t","China has already removed a few rags-to-riches micro-dramas from streaming platforms. But the industry could still find ways to skirt the regulations","""2024-12-15T12:16:36.000Z""","null","https://x.com/TheEconomist/status/1868268922807464102","null",14,9,28,53683,"https://econ.st/4ffO72I","null",27122998,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867488382697582592/xCtsaoro?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868175819584962999","The███nom███","The███ono███t","On paper, Donald Trump’s return to the White House looks like Ukraine’s worst nightmare. But, surprisingly, many at the top of the country’s government and armed forces wanted him to win","""2024-12-15T06:06:39.000Z""","null","https://x.com/TheEconomist/status/1868175819584962999","null",22,11,57,55210,"https://econ.st/3BtSb1m","null",27123001,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,2,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867196874286940160/bljkuLei?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868116779513315389","The███nom███","The███ono███t","Indonesia’s growth rate has been around 5% for most of the past three decades. Unless reforms can gain momentum, it may remain stuck at that level in the coming years. We explain why in “The World Ahead”","""2024-12-15T02:12:02.000Z""","null","https://x.com/TheEconomist/status/1868116779513315389","null",4,5,18,56482,"https://econ.st/4f85lin","null",27123001,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867524049120972800/RLJsmfDn?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868109360175493145","The███nom███","The███ono███t","The fight over reproductive rights in America looks set to shift from political to legal arenas. Most likely, access to abortion will continue to diverge in 2025","""2024-12-15T01:42:33.000Z""","null","https://x.com/TheEconomist/status/1868109360175493145","null",4,5,14,53069,"https://econ.st/4f83nyv","null",27123001,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,2,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866539132811345921/1Uy1liJx?format=jpg&name=orig""]","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868113814857691629","The███nom███","The███ono███t","Why spend time learning a new language when your phone is already fluent in it?","""2024-12-15T02:00:15.000Z""","[""https://pbs.twimg.com/media/GezfnK-WsAAnApR.jpg""]","https://x.com/TheEconomist/status/1868113814857691629","null",5,13,59,66873,"https://econ.st/49AGMJO","null",27123000,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,3,12,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868100473741312380","The███nom███","The███ono███t","With Donald Trump set to upend global trade, economics and geopolitics, our future-gazing annual issue is a handy guide to what the year ahead has in store","""2024-12-15T01:07:15.000Z""","[""https://pbs.twimg.com/media/GezTey7WEAAZPsf.jpg""]","https://x.com/TheEconomist/status/1868100473741312380","null",15,38,137,74321,"https://econ.st/3B1ncts","null",27123001,"News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog",402760,"https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg",155,false,9,19,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868313817492418673","Met███ole███","Met███ole███","➡️ Largadas em pátio, ambulâncias novas do Samu-DF nunca foram às ruas

Catorze viaturas esperam contratação de seguro por parte da Secretaria de Saúde. Atendimento de pacientes fica prejudicado sem novos carros

Leia:","""2024-12-15T15:15:00.000Z""","[""https://pbs.twimg.com/media/Ge1mPyiXYAAZoI1.png""]","https://x.com/Metropoles/status/1868313817492418673","null",1,14,34,3897,"https://curt.link/cHkqO","null",1239618,"📱 O seu portal de notícias. Tudo sobre política, saúde, justiça, comportamento, entretenimento. Confira os fatos relevantes do país e do mundo em tempo real.",402839,"https://pbs.twimg.com/profile_images/1642966741138415647/fHdgQUGl_normal.jpg",1644,false,3,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868128856479236193","Met███ole███","Met███ole███","➡️ Influencer e doutor em funk pela USP é ameaçado de morte por mensagens

O professor de música clássica Thiago de Souza compartilhou em suas redes que recebeu mensagens com ameaças de morte pelo WhatsApp

Leia:","""2024-12-15T03:00:02.000Z""","[""https://pbs.twimg.com/media/GeySweXWkAA4tOo.png""]","https://x.com/Metropoles/status/1868128856479236193","null",82,9,55,24001,"https://curt.link/wkmvZ","null",1239622,"📱 O seu portal de notícias. Tudo sobre política, saúde, justiça, comportamento, entretenimento. Confira os fatos relevantes do país e do mundo em tempo real.",402839,"https://pbs.twimg.com/profile_images/1642966741138415647/fHdgQUGl_normal.jpg",1643,false,12,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868118782469918989","Met███ole███","Met███ole███","➡️ Fiat Uno passa em enchente e deixa Jeep Renegade para trás

Um Fiat Uno passou com tudo em uma rua alagada de Sorocaba, São Paulo, e deixou um Jeep Renegade para trás

Leia:","""2024-12-15T02:20:00.000Z""","[""https://pbs.twimg.com/media/GeyR4uBW0AArZl-.png""]","https://x.com/Metropoles/status/1868118782469918989","null",16,10,109,10011,"https://curt.link/XVLcc","null",1239617,"📱 O seu portal de notícias. Tudo sobre política, saúde, justiça, comportamento, entretenimento. Confira os fatos relevantes do país e do mundo em tempo real.",402839,"https://pbs.twimg.com/profile_images/1642966741138415647/fHdgQUGl_normal.jpg",1644,false,3,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868404216525697243","acm███n","AC ███an","A glimpse of the future on this historic night 🫂

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan","""2024-12-15T21:14:13.000Z""","[""https://pbs.twimg.com/media/Ge3np2JWYAAo3Oa.jpg""]","https://x.com/acmilan/status/1868404216525697243","null",16,86,1036,47934,"","[""MilanGenoa"",""ACMilanWorthEveryMinute"",""SempreMilan""]",8539601,"❤🖤 125 years together, worth every minute ❤🖤 

#SempreMilan since 1899! 🔙 

Arabic: @acmilanar | Portuguese: @acmilanbr | #MilanYouth: @acmilanyouth",75535,"https://pbs.twimg.com/profile_images/1848748720050868225/FQY9F6Hn_normal.jpg",117,false,7,21,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1868257098427203919","SLB███ica███","SL ███fic███","#SLBenficaFem | 1-0 | ⚽ 29' GOOOOOLOOOOOOO!!! CRISTINA MARTÍN-PRIETO!

#TaçadaLigaFeminina","""2024-12-15T11:29:37.000Z""","[""https://pbs.twimg.com/media/Ge1h6eyXQAA5eWt.jpg""]","https://x.com/SLBenfica/status/1868257098427203919","null",2,8,94,4313,"","[""SLBenficaFem"",""TaçadaLigaFeminina""]",1906482,"Twitter Oficial do 𝗦𝗽𝗼𝗿𝘁 𝗟𝗶𝘀𝗯𝗼𝗮 𝗲 𝗕𝗲𝗻𝗳𝗶𝗰𝗮 
English account: @SLBenfica_EN 🇬🇧🇺🇸
Modalidades: @ModalidadesSLB 🏑🏀",124666,"https://pbs.twimg.com/profile_images/1845888754898161664/8uDsALMU_normal.jpg",432,false,2,1,"{""post_id"":""1868249656767217891"",""profile_id"":""21390437"",""profile_name"":""SLBenfica""}","null","null","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
